front_id,back_id,labels
80025983,80259182,1
60005738,60005739,1
785746,785562,0
20005506,20005474,1
80025958,80025957,0
1341454,1341838,1
50001919,50002482,1
60016949,60016913,0
20005478,20319537,1
20005483,20005463,1
1245674,1341694,0
20005782,20005417,0
785596,785865,1
585172,585170,0
585172,585170,0
585172,585170,0
935893,935625,0
596721,596530,0
596530,596721,1
596721,596530,0
60016918,60016919,1
1198506,1200838,1
20005508,20319537,1
609518,609281,0
785474,785875,1
1340986,1341746,1
786507,785762,0
79,132,1
80259103,80259127,1
80028023,80028095,1
972069,969335,0
80026031,80026019,0
75,54,0
80002603,80026046,1
20005757,20005419,1
20005367,20005394,0
80002605,80026092,1
1198537,1197276,1
20005714,20005722,1
20005773,20005774,0
729513,785767,1
1012902,1013255,0
60001692,60016944,1
1198970,1198450,0
80026026,80026047,1
80026001,80002605,1
20005751,20005762,1
20005557,20005476,0
50002236,50002673,1
1198501,1198935,1
80259158,80025915,0
80025975,80025937,0
80259159,80025956,0
20005485,20005649,0
36,252,0
20005387,20005485,1
740283,740295,1
80025914,80025991,1
141,205,1
80259153,80025991,0
80025968,80259169,1
80259113,80025984,0
50002263,50002399,0
80026031,80002605,1
20005530,20005389,1
80025975,80025967,0
20005667,20005660,1
20005667,20005660,1
72,226,1
60023915,60002393,0
785840,785928,1
80280101,80002809,0
80025998,80259169,1
149,187,0
935670,935746,1
80025939,80025997,1
552944,552486,0
20005507,20005389,0
50,36,1
80000260,80026071,0
80259175,80025993,0
215,103,1
80026058,80026011,0
60023915,60023910,0
60016945,60001695,0
20005518,20005513,1
80259113,80025916,0
80026048,80026029,0
80028049,80028056,1
232,231,0
1341723,1341251,0
8,160,1
41,108,1
1245798,1341755,1
1014444,1013125,0
80026058,80026041,0
50002034,50257283,1
117,103,1
1341547,1341492,1
1341082,1341887,1
1198616,1197218,0
110,63,1
1341022,1245857,0
1341022,1245857,0
60005737,60005732,0
80280149,80280137,0
80025946,80025945,0
80026036,80026064,1
38,160,1
71,108,1
15,176,1
80259175,80025925,0
80025999,80259124,1
80280149,80280159,1
20005452,20005774,0
80259016,80259187,1
935701,935933,0
935919,935803,1
20005533,20325061,0
80259115,80259166,1
80280129,80028059,0
80259129,80025953,0
969209,969296,0
6,115,0
20005761,20005405,1
58,216,0
73,18,0
80028034,80028067,1
972022,969249,0
20005760,20005423,0
80028084,80028099,1
80259182,80259122,0
187,98,0
20005756,20005411,1
20005756,20005411,1
50002246,50002666,1
181,133,0
1015877,1013235,0
20005457,20005758,0
58,246,0
969474,969107,1
110,197,1
58,7,1
1198487,1198315,1
75,176,1
1198900,1198208,0
1198865,1198259,0
60016953,60016938,0
20005453,20005760,1
552165,552273,0
20005468,20005549,0
969339,972073,1
1198881,1198619,1
1013940,1015262,1
31,254,1
80025955,80259151,1
79,177,0
66,248,1
20005679,20005699,1
88,7,1
74,253,0
785724,785812,1
785536,785761,1
935854,935892,1
80025931,80025973,1
20005653,20325068,0
80259131,80259128,0
80028013,80028078,1
80002807,80028082,1
548746,548736,0
1340076,1341472,1
20005709,20005699,1
20005709,20005699,1
20005533,20005473,1
80028006,80028038,1
423594,423516,0
1200791,1198635,0
72,39,1
80026021,80026024,1
80025926,80259106,1
20005698,20005725,1
80026058,80026091,1
80028018,80028048,1
152,239,0
80025928,80259152,1
80002593,80025915,0
20005433,20005427,1
80259112,80259163,1
75,226,0
80026053,80026097,1
20005505,20005651,0
80026091,80002602,0
80259172,80002594,0
969349,969303,1
80025914,80025938,1
1198877,1198443,0
80026005,80026056,1
80028074,80280116,1
80025958,80259152,1
50002239,50003268,1
20005766,20005428,1
80259168,80025935,0
971922,972024,0
1014115,1014996,1
80026083,80026097,1
971993,969287,0
80000259,80259139,0
20005557,20005648,0
80025912,80259157,1
80280136,80280141,1
50,185,0
50002269,50003268,1
80028081,80280132,1
971983,969305,0
1198510,1198944,1
80025946,80025984,1
20005396,20005494,1
51,235,1
80028023,80280127,1
16,214,1
150,214,1
50002023,50000768,1
80026028,80002604,1
20005438,20005412,0
20005438,20005412,0
80025939,80025944,1
80000259,80259169,0
80002806,80028039,0
972166,969130,1
935911,935755,1
209,226,0
80259167,80259169,1
80028049,80028021,0
50,215,0
50002220,50002221,1
20005398,20005539,0
1014808,1015690,1
117,118,0
20005717,20005670,1
20005393,20005481,0
1198236,1198408,0
80028065,80280137,1
935679,935755,1
80002597,80259173,1
76,241,1
0,98,0
972116,971995,1
972116,971995,1
903822,969423,1
1198377,1198549,1
60006429,60006425,0
80259015,80025985,0
1198596,1198944,0
60016937,60016945,1
224,112,1
215,251,0
20005511,20005474,0
935734,935812,1
80028008,80280138,1
80280153,80028072,0
80025925,80259122,1
50002662,50000071,1
51,54,0
785671,785434,0
20005398,20005471,0
80280158,80280116,0
80026015,80026073,1
1245857,1341319,1
1198324,1198668,0
60001697,60016914,1
1198389,1198909,1
80259185,80025945,0
20005368,20005650,1
1198531,1197272,1
11,181,0
80280109,80280118,1
1198956,1198694,0
80025942,80025945,1
50002084,50002659,1
1198869,1197267,1
80026033,80026063,1
1197267,1198607,0
969171,969098,0
80280138,80028038,0
80026058,80260001,1
80259185,80259106,0
22,139,1
8,241,1
15,94,0
20005781,20005415,1
1198928,1096369,1
80259129,80259122,0
80026022,80026089,1
24,185,1
969152,971966,0
129,40,0
80259175,80259124,0
936018,935823,0
73,190,0
80025926,80025977,1
38,241,1
969218,969305,0
16,165,0
785523,785877,1
969387,969456,0
50002662,50002649,1
969158,972095,0
80028008,80028082,1
185,54,0
60016916,60016915,0
552129,552291,0
80028097,80028072,0
80259129,80259145,1
50002122,50002146,1
969240,971934,0
936019,935632,0
729495,785887,1
552182,552344,1
20005770,20005764,1
73,220,0
20005830,20005815,1
20005830,20005815,1
22,32,0
80026028,80026016,0
60016922,60016910,0
80026095,80026047,0
20005807,20005831,1
20005422,20005431,1
20005422,20005431,1
80028015,80028098,1
20005647,20005549,1
20005371,20005651,1
20005531,20005374,1
972178,969169,1
20005457,20324638,0
73,250,0
552931,552997,1
80026044,80026023,0
80028052,80028043,0
60006276,60006273,0
74,32,1
80028045,80028098,1
150,165,0
99,239,0
20324637,20005431,0
53,94,1
22,226,0
50002399,50002254,0
935958,935918,0
935958,935918,0
32,156,1
20005724,20005695,0
80026038,80002602,0
60001696,60016930,1
80028014,80280012,1
80028075,80028098,1
80259146,80259132,0
1095435,1095575,0
1198385,1198819,1
80259115,80025935,0
80025998,80002595,0
80002608,80026023,0
969427,969291,1
151,228,1
20005781,20005750,0
60006129,60006124,0
50002209,50002225,1
80026095,80026009,0
1341822,1341332,0
80025911,80025937,1
740412,709537,0
80026055,80026002,0
80028044,80280012,1
785478,785439,0
80259178,80259116,0
1341055,1246338,0
60005908,60005902,0
80028023,80002809,1
552432,552602,1
16,161,1
80026055,80026066,1
20005720,20005730,1
80025925,80025993,1
80025966,80025994,1
1198347,1198867,0
60016920,60016939,1
20005430,20005402,1
156,226,0
60016952,60001698,0
80026008,80260101,1
969133,972121,0
20005432,20005448,1
972150,969483,1
80280131,80028078,0
1009394,1198216,0
20005368,20005463,1
80259115,80025995,0
122,183,1
80028041,80028059,1
111,161,0
60042510,60004254,0
1198519,1198953,1
1341309,1341236,0
1198384,1198728,1
20005460,20005402,1
80025913,80025959,1
80028069,80028053,0
785863,728695,0
122,214,0
20005462,20005448,1
935943,935748,1
935697,935621,0
116,115,0
935961,935765,1
1014572,1015895,1
18,183,1
152,183,1
20005459,20005777,0
178,94,0
80002592,80259126,1
20005761,20005431,0
224,230,0
80280152,80028039,0
972003,969135,0
1198811,1198549,1
80025955,80025969,1
50002132,50002647,1
423452,423585,1
20005700,20005657,0
20005700,20005657,0
60,33,0
60,167,0
1245859,1341312,1
50001933,50002437,1
20005522,20005475,1
76,10,0
80259112,80259139,1
1198605,1198691,0
740164,740176,1
20005534,20005485,1
20005445,20005413,1
20005480,20005476,0
24,132,1
740239,740184,0
20005783,20005408,1
80025975,80259132,1
76,40,0
80026082,80026024,0
1198703,1198965,1
20005483,20319537,1
50000758,50000763,1
969340,969159,0
1341118,1341922,1
20005778,20005414,1
132,54,0
80028096,80028039,0
666919,666921,1
666919,666921,1
666919,666921,1
80026082,80026054,0
969412,969278,0
80025924,80259143,1
50001919,50002673,1
80259159,80025901,0
80259016,80259157,0
36,197,0
20005452,20005779,1
716731,716751,1
1074754,1198223,0
80000259,80025915,0
80028093,80280118,1
86,205,1
80259154,80025977,0
60016912,60016915,1
1198652,1198222,1
20005824,20005809,0
80025913,80259169,1
80280102,80280132,1
20005542,20005649,0
195,104,0
93,252,0
552138,552300,0
80025931,80259159,1
936012,935664,0
80026013,80026027,1
139,254,0
20005656,20005729,0
1198324,1198930,0
60016931,60016919,0
969346,969300,1
20005440,20005431,0
20005440,20005431,0
20005784,20005436,0
80002606,80026047,0
20,93,1
20005683,20005661,1
20005558,20005394,0
80025919,80025991,1
80280158,80002809,0
129,36,1
60016937,60016914,0
1012835,1015732,1
32,103,1
20005662,20005723,1
20005671,20005695,0
80280129,80028072,0
60006011,60006014,1
50002072,50000770,1
936033,935759,0
215,160,1
20005438,20005456,1
20005508,20005539,0
80259108,80025937,0
20005677,20005690,0
80002597,80025991,1
80025914,80259124,1
80028055,80280118,1
80028047,80028067,1
969334,969424,1
80026069,80025905,0
55,63,1
80259011,80025905,0
935904,935983,1
935654,935808,1
20005677,20005720,0
20005385,20005554,0
80025911,80259176,1
80025944,80259124,1
20005451,20005416,0
80280016,80028099,0
971997,972165,0
971997,972165,0
1198289,1198809,0
99,209,0
80259136,80259161,1
80002606,80026009,0
80025999,80259181,1
101,7,1
58,161,0
7,235,0
20005752,20005750,1
20005508,20005471,0
935721,935875,1
1197204,1200845,1
20005727,20005693,1
104,163,0
80025974,80259124,1
20005760,20005764,0
43,187,1
80025952,80025915,0
63,115,0
60016948,60016929,0
20005755,20005444,0
20005755,20005444,0
80259177,80259143,0
20005782,20005750,1
80259015,80259177,1
20005534,20005648,1
125,94,0
125,228,0
969497,969426,0
60016954,60016924,0
20005518,20005379,0
80025968,80025922,0
60006321,60006323,1
110,254,1
80028062,80028078,1
785904,785777,0
20005530,20005473,0
11,248,1
80028004,80028073,1
80280109,80280012,1
75,239,0
935970,935774,1
935956,935876,1
80028094,80280156,1
101,141,1
60016953,60016913,0
20005524,20005468,1
80259114,80259132,1
972007,972080,1
181,255,1
29,5,0
1198765,1198851,1
1198558,1198820,0
1198503,1198851,1
935697,935773,1
75,141,0
80026044,80026092,1
740198,740242,1
20005554,20005653,1
969180,969249,0
80028006,80028095,1
80028043,80028039,0
29,169,0
20005510,20005546,1
80026021,80026081,1
20005757,20005423,1
20005757,20005423,1
741018,709877,0
80280157,80028067,0
1340865,1341581,1
80002803,80280156,1
80026074,80026092,1
50002661,50002668,1
80025903,80259152,1
60005724,60005722,0
80259101,80025977,0
695867,740247,1
29,199,0
132,226,0
80280136,80280127,0
80280111,80028095,0
969168,969349,1
80259146,80025938,0
5,163,1
80259163,80025956,0
80026028,80026097,1
40,118,0
20005439,20005764,0
40,252,0
80280157,80028097,0
80025912,80025922,1
80025931,80259106,1
141,209,1
1197245,1198222,0
80028049,80280116,1
9,255,1
102,231,0
1015880,1014117,0
80028044,80028012,0
882398,1013565,0
20005456,20005444,1
1200797,1198903,0
935642,935796,1
60016924,60016921,0
1198437,1198523,1
50000069,50002662,1
50002085,50000764,1
50002038,50002638,1
50,160,0
1198521,1200853,1
60016916,60016930,1
50002621,50002437,1
611460,684101,1
20005511,20005389,0
60016928,60016940,1
903822,969200,1
935742,935976,1
20005717,20005727,1
50002021,50002068,1
43,0,1
29,102,1
51,103,0
60016949,60001695,0
1341414,1341970,0
740218,716674,0
80002592,80025944,1
80259112,80025992,0
80259108,80259106,0
20005697,20005722,0
935901,935632,1
935942,935633,1
1198423,1197261,1
785379,785671,1
1198598,1197262,1
51,133,0
224,169,1
80026058,80026024,0
20005517,20005548,0
80259118,80025987,0
969091,969212,1
80026036,80026068,1
80259113,80259124,1
80259175,80259173,0
80026058,80026054,0
51,163,0
80280133,80028059,0
50001945,50001932,0
80026031,80026074,1
936008,935890,0
80280149,80028036,0
80259134,80025994,0
80026043,80026084,1
80025917,80025945,1
6,232,0
785464,785728,1
20005441,20005404,1
80028013,80280138,1
80025913,80259145,1
80280139,80028054,0
72,94,0
80026033,80260001,1
80259186,80259122,0
80025948,80259139,1
1198602,1198950,0
20005756,20005415,1
1198895,1198633,0
969321,969277,0
1198602,1198688,0
969399,972018,0
80280149,80028066,0
80280114,80280118,1
20005461,20005758,0
80028029,80028077,1
20005770,20005418,0
80025924,80025961,1
6,0,0
80025943,80259145,1
20005544,20005376,0
73,165,0
22,239,0
20005453,20005764,1
20005453,20005764,1
1072777,1072778,1
1072777,1072778,1
1072777,1072778,1
50001938,50002675,1
60016957,60016938,0
80025901,80025977,1
80259018,80259176,0
20005392,20005488,1
20005677,20005657,1
20005533,20005487,0
78,253,0
80028093,80028036,0
20005552,20005369,1
80025931,80025977,1
22,141,0
20005556,20005488,1
1198500,1198762,0
80028013,80028082,1
20005498,20005483,1
20005652,20005649,0
80026018,80026009,0
80028031,80028099,1
423491,370747,0
80028093,80028066,0
969308,972017,0
1198521,1198693,0
50003268,50257284,1
935580,935670,1
80280104,80028067,0
38,148,0
156,239,0
1198860,1198774,0
1198829,1198567,1
20005528,20005483,1
1198512,1198860,1
20005681,20005725,1
80002597,80025915,0
20005400,20005483,1
80002598,80025956,0
80028061,80028099,1
151,53,0
80280149,80002805,0
60016941,60001694,0
80280104,80028097,0
38,44,0
80026095,80002602,0
80002594,80259176,1
935840,935802,0
1198881,1198705,0
20005711,20005725,1
80028091,80028099,1
80002597,80002593,0
935581,935871,1
80259172,80025935,0
785478,785384,0
80025951,80259116,1
80028069,80280126,1
76,111,1
50001935,50000767,1
38,208,0
80025911,80025994,1
60006467,60064619,1
80259156,80025988,0
1198379,1198465,1
60002416,60002412,0
80259121,80025905,0
80025927,80025938,1
80026087,80260101,1
80025989,80025987,0
80280115,80028046,0
972177,969095,0
1198201,716444,1
80025981,80259116,1
80280151,80280131,0
20005442,20005412,0
80280126,80028099,0
20005803,20005831,0
20005459,20005430,0
80259167,80259173,1
80259126,80025993,0
20005405,20005402,1
20005405,20005402,1
50002220,50002225,1
935805,935651,0
11,224,1
80280104,80002806,0
1200853,1198955,0
1197209,1198434,0
20005756,20005422,0
20005756,20005422,0
80259131,80002595,0
111,8,0
214,179,1
60016925,60016939,1
20005387,20005371,0
80002597,80259177,1
972003,969342,0
80259168,80259145,0
20005368,20319537,1
20005815,20005808,1
116,224,0
20005685,20005666,0
235,228,0
969156,971998,1
79,112,1
969494,971993,1
80025966,80259127,1
55,54,0
80259115,80259117,1
552922,552576,0
1198857,1197261,1
1013232,1014992,1
1198595,1197261,1
60001697,60016918,1
80025908,80259122,1
80259189,80025945,0
15,181,0
117,167,0
20005531,20005481,0
20005532,20005522,0
20005673,20005701,1
935658,935928,0
935658,935928,0
935928,935658,1
935928,935658,1
935928,935658,1
80280142,80028038,0
80280143,80028079,0
86,128,1
740234,740205,0
20005369,20005475,1
20005695,20005708,0
80025996,80259127,1
80026026,80026027,1
122,121,0
253,241,1
20005537,20005476,0
80259133,80259122,0
1197209,1198262,0
80259138,80025915,0
1200818,1198834,0
80259179,80259124,0
20005773,20005402,0
80002598,80259132,1
20005758,20005408,1
20005515,20005650,1
740194,740233,1
740194,740233,1
740194,740233,1
1198509,1198681,0
936018,935940,0
80025981,80025926,0
1012827,1014396,0
20005376,20005491,1
20,165,0
80025924,80025901,0
80028008,80028086,1
20005753,20005414,1
50002145,50002134,1
15,241,0
785566,785928,1
728696,785501,1
31,205,1
969161,969135,0
1198426,1198340,1
20005545,20005650,1
80259148,80025957,0
149,181,0
20005470,20005476,1
80025981,80025956,0
80280108,80028056,0
60016926,60016910,0
195,183,0
80259016,80259132,0
80028086,80028038,0
80028087,80028079,0
125,190,1
80028068,80280118,1
80000260,80026065,0
80025951,80025987,1
1340549,1341835,1
20005461,20324638,0
150,252,0
80026013,80026084,1
20005784,20005777,0
972149,969234,0
20005457,20005779,1
716736,716751,1
80026094,80026025,0
80000260,80002609,0
80000260,80026095,0
80025981,80025987,1
16,31,1
1013462,1014783,1
20005681,20005672,1
150,31,1
149,241,0
785872,785514,0
60006358,60006357,0
53,98,1
971980,969509,0
80025997,80025993,0
50002093,50000765,1
32,160,1
80280001,80028078,0
20005695,20005728,1
80026042,80002602,0
80026011,80002602,1
1013567,1013128,0
20005486,20005554,1
969180,969226,0
20005711,20005672,1
80259109,80259166,1
60005896,60005895,0
50000724,50000729,0
9,149,1
80026048,80026054,1
99,124,0
80280113,80028076,0
1198869,1198783,0
935698,935814,1
80259165,80025937,0
740250,740204,0
20005514,20005508,1
80259156,80259127,0
1341010,1341775,1
80025911,80025941,1
20005452,20005402,0
80259103,80025988,0
32,251,0
80002807,80280118,1
935739,935973,1
60005963,60005962,0
80002606,80002602,0
935765,935881,1
80026064,80002604,0
60016943,60016920,0
161,133,0
740215,716799,0
20005435,20005750,1
60016956,60001698,0
1198453,1198711,1
695924,740220,1
80280135,80028078,0
80259146,80259182,1
1015247,1015688,1
80025939,80259187,1
60016949,60016915,0
716769,716779,1
969502,969295,0
80025998,80025996,0
20005460,20005406,1
66,228,1
80002597,80259124,1
200,228,1
1341513,1340246,0
80259115,80259011,0
60016949,60016945,0
166,251,0
20005515,20005463,1
50001926,50002425,1
80028048,80028079,1
935660,935814,1
1198249,1198679,0
20005703,20005699,1
1197197,1198938,0
1198609,1198265,0
230,228,1
1245581,1341187,1
2,54,0
50001932,50000900,1
740211,740200,0
31,18,1
740227,740177,0
80259136,80025945,0
14,148,0
50002090,50002425,1
60001699,60016911,1
1013046,1015688,1
1198337,1198251,0
1013933,1013493,0
80259112,80259143,1
80028005,80280141,1
20005771,20005402,1
20005468,20005371,0
60001694,60016917,1
20005484,20005476,0
86,5,0
20005485,20005651,0
60005709,60005701,0
156,255,1
20005783,20005412,1
80259126,80259124,0
80259131,80025917,0
80028085,80028095,1
50002236,50000768,0
80259142,80259143,1
80026082,80026007,0
80280131,80280118,0
552860,552537,0
20005766,20005404,0
20005440,20005423,1
80280157,80028012,0
20005783,20005762,1
1197178,1198630,0
80026019,80026092,1
86,169,0
14,208,0
1198721,1198205,1
58,255,1
80280113,80280137,1
596732,596541,0
1197219,1198446,0
24,220,0
20005396,20005474,1
969458,972054,0
80028003,80028039,1
80259158,80025977,0
60016912,60016919,1
1198811,1198635,0
1012821,1015261,0
86,199,0
20005536,20005375,0
88,255,1
785481,785444,0
80259102,80025993,0
1198857,1198771,0
20324638,20005408,1
596608,596799,1
80028047,80280127,1
24,250,0
80025912,80025979,1
80259016,80259114,0
50001954,50000769,1
80025931,80259163,1
80280146,80002802,0
80028033,80028039,1
20005834,20005804,0
20005537,20005490,1
60059014,60005905,0
1198435,1198349,1
20005711,20005655,0
80025939,80025905,0
1198878,1198964,0
1198878,1198702,0
148,208,0
20005681,20005660,0
20005681,20005660,0
60016941,60016914,0
1095427,1095623,0
785465,785553,1
80280133,80028072,0
122,0,1
20005671,20005678,0
60005777,60005771,0
1012821,1013060,0
1198414,1197256,1
13,215,1
118,231,1
66,41,1
1198490,1197251,1
41,200,0
20005681,20005690,0
80002597,80025995,1
50002043,50002638,1
969444,972040,1
935961,935582,1
51,78,0
152,0,1
20005671,20005708,0
80259165,80259106,0
935652,935766,1
50002182,50002204,0
1341507,1340887,0
20005681,20005720,0
41,230,0
80259159,80259176,1
20,231,1
80259129,80025985,0
108,133,0
224,226,1
20005523,20005488,0
20005523,20005488,0
935707,935823,1
80025927,80259124,1
80259175,80025987,0
75,103,1
20005400,20005473,0
969428,972072,1
1198395,1198653,1
80259136,80259165,1
50001933,50002254,1
969339,972000,1
20005461,20005411,0
80280145,80028098,0
60016942,60016917,0
6,177,0
108,163,0
66,175,1
80025957,80259124,1
200,175,1
73,214,0
1246348,1341830,0
935815,935891,1
60016952,60016929,0
969400,972138,0
80280149,80028011,0
80259181,80259143,0
80259015,80259181,1
80028015,80028078,1
129,94,0
121,232,1
969271,972024,0
20005457,20005405,1
20005457,20005405,1
98,248,1
20005670,20005698,1
935721,935915,0
20005523,20005554,0
20005523,20005554,0
80028065,80028073,1
80002593,80025956,1
80025972,80025922,0
80026024,80026023,0
20005534,20005473,0
50002338,50002666,1
50002076,50002666,1
80028004,80028077,1
80028045,80028078,1
79,239,0
80028094,80028022,0
128,248,1
150,7,1
125,241,0
20005524,20005472,1
936014,935628,0
935721,935683,0
74,53,0
22,86,0
20005367,20005488,1
20005501,20005488,1
80259136,80259114,0
1340995,1341288,0
80026012,80026023,1
80259016,80025938,0
80028075,80028078,1
60001696,60016910,1
20005478,20005653,0
79,141,0
50000754,50002285,1
22,116,0
80028087,80028088,1
969405,972024,0
80280104,80028012,0
20005531,20005488,1
20005531,20005488,1
20005723,20005658,1
80026075,80026009,0
80259121,80259152,1
80028006,80028099,1
80026021,80026085,1
20005757,20005427,1
80028041,80028037,0
80259167,80025926,0
80028094,80028082,0
80259158,80259116,0
20005511,20005371,1
80000259,80259171,0
20005656,20005725,1
60005728,60005722,0
33,199,0
20005381,20005389,0
716733,716748,1
1009328,1198214,0
20005483,20005375,0
80280115,80028095,0
1074798,1198926,0
80259154,80025956,0
80025978,80025984,1
80259167,80025956,0
20005443,20005764,0
423497,423448,0
1198730,1198214,1
80280146,80280122,0
80002603,80026019,0
50002210,50002199,0
20005438,20005444,0
20005438,20005444,0
80259121,80025984,0
936020,935981,0
80259167,80025986,0
1198820,1198644,0
935958,936036,1
60005893,60005892,0
80028044,80280126,1
20,44,1
50002457,50002626,1
152,163,1
111,185,0
1198866,1198780,0
55,230,1
80259178,80025905,0
20005703,20005675,1
80025981,80259173,1
60016916,60016934,1
969086,972121,1
80259183,80025993,0
20005459,20005405,0
20005459,20005405,0
695998,740279,1
552257,552311,1
178,118,0
80028054,80028037,0
60016940,60016911,0
40,167,0
1197178,1198892,0
1197266,1198434,0
905139,969434,0
905139,969434,0
905139,969434,0
1341839,1341068,0
1341839,1341068,0
1341839,1341068,0
1341839,1341068,0
60016953,60001695,0
80002606,80260101,1
969140,972008,0
80259112,80259106,0
1197256,1198848,0
50002156,50002647,1
1197256,1198586,0
969211,969137,0
24,112,1
20005701,20005722,0
230,115,0
20005687,20005680,1
80025911,80259127,1
60016956,60016918,0
80026001,80026078,1
785736,785912,1
75,50,1
80280157,80280137,0
50,209,0
60003049,60003044,0
80259185,80259138,0
80025929,80259117,1
20005411,20005408,1
1198560,1198388,0
31,128,1
729513,785454,1
785917,785428,0
80002804,80028059,1
785524,785625,1
20005470,20005652,0
80026031,80026078,1
72,181,0
10,190,1
66,216,0
20005406,20005414,1
935716,935832,1
86,185,1
20005527,20325068,0
80025966,80025935,0
1198404,1198662,1
740661,709638,0
121,179,1
20005385,20005476,1
972009,969348,0
1197266,1198262,0
195,98,0
80025948,80259143,1
20005522,20005649,0
50002227,50000764,0
40,190,1
20005774,20005418,0
969172,972133,1
80025981,80025901,0
80028041,80028022,0
246,54,0
20005697,20005667,0
904082,971995,1
969151,969494,0
80280103,80028077,0
88,218,0
785675,785928,1
1340200,1341358,1
80028081,80028059,0
16,129,0
50002202,50002198,0
935731,935965,0
80026089,80026016,0
596729,596538,0
785867,785505,0
9,72,1
80028013,80028086,1
80028087,80028054,0
88,248,0
20005438,20005436,1
20005438,20005436,1
20005538,20005558,0
80026022,80026009,0
1095594,1197240,1
881659,935813,1
80028006,80028046,1
20005702,20005667,1
80025903,80002591,1
1200866,1198276,0
43,55,0
80002803,80280107,1
80028052,80028001,0
16,88,1
80026095,80026041,0
609593,609356,0
80259118,80259151,1
1198346,1198432,0
1341092,1341888,1
1198685,1198775,0
60002393,60002394,1
50002095,50002086,0
20005525,20005374,1
80025923,80259166,1
80025999,80259161,1
20005711,20005729,1
20005766,20005436,1
20005766,20005436,1
1013531,1015734,1
80259148,80259151,1
969290,969081,1
80259167,80259125,0
151,200,0
20005447,20005423,0
2,166,1
80025912,80259165,1
43,115,0
716742,716757,1
80025998,80025911,0
80025999,80025952,0
80028085,80002809,1
80259015,80259157,1
55,177,1
50002238,50257284,1
80259167,80259155,0
80025929,80025988,1
80028008,80280012,1
151,230,0
972069,969127,0
1013055,1014815,1
218,133,0
50002006,50000772,1
80025983,80259166,1
969507,969092,1
80025998,80025941,0
60016936,60016944,1
20005406,20005405,0
80028018,80280141,1
11,228,1
20005717,20005678,1
1198829,1198653,0
20005796,20005808,0
60005901,60005902,1
1198604,1198518,0
1341710,1341253,1
101,121,1
80280012,80028038,0
80280013,80028079,0
116,177,0
20005756,20005405,0
20005756,20005405,0
596817,596626,0
214,183,1
80002597,80259181,1
80028069,80028074,1
177,115,0
20005766,20005417,0
175,228,1
50002036,50257284,1
1341437,1341252,1
50001926,50002482,1
80026001,80026025,1
1340872,1341443,1
1198530,1198964,1
239,94,0
80259168,80259128,0
80280104,80280156,1
14,93,0
80028023,80028079,1
20005530,20005527,0
60005755,60005752,0
935877,935917,0
76,72,0
60001697,60016922,1
786552,785572,0
1341150,1341219,0
121,33,0
50002090,50002482,1
121,167,0
20005515,20319537,1
101,255,1
20005673,20005705,1
86,132,1
904766,969160,0
20005474,20325068,0
80026031,80026026,0
80259126,80025938,0
20005525,20005371,0
785916,785559,0
80259142,80025915,0
936011,935625,0
80026005,80026093,1
80259183,80259124,0
20005756,20005763,0
1198757,1198323,1
80025968,80259153,1
116,132,1
1198216,1198908,1
80026088,80026081,0
24,165,0
716784,740232,1
50002263,50002638,0
20005516,20005475,1
1245669,1341225,1
1198889,1198627,1
80026098,80002607,0
60002092,60002094,1
423458,423595,1
423458,423595,1
80025975,80025944,0
1012892,1013676,0
60023713,60023711,0
1198409,1198929,1
80000259,80025977,0
33,255,1
148,205,1
80025998,80259153,1
80280112,80028056,0
80028096,80028003,0
1198975,1198283,0
20005546,20005475,1
80028091,80028079,0
20005439,20005422,0
1197179,1198810,0
20005558,20005485,1
1198287,1200787,1
151,102,1
63,255,1
785825,785424,0
785583,785405,0
178,205,1
80025928,80002595,1
785887,785799,0
1009396,1095567,1
80025996,80025905,0
716806,716796,0
80026048,80026006,0
20005704,20005660,1
20005704,20005660,1
50002092,50002638,1
80025981,80025991,1
80026058,80026018,0
609298,609535,1
31,133,0
149,224,0
60002855,60002852,0
740255,740215,0
1198903,1198817,1
80026096,80026099,1
1198592,1198768,0
80002808,80028022,0
80025999,80259108,1
20005517,20325061,0
80259175,80025902,0
740169,740260,1
1095595,1198739,0
80280113,80028059,0
66,98,1
200,98,1
20005514,20005512,1
1198355,1198441,0
41,175,0
80259104,80259176,1
1198784,1198694,1
1198334,1197199,0
36,251,0
55,124,1
22,176,1
80259175,80025932,0
80028013,80280118,1
80025929,80025935,1
785523,785564,1
935901,935746,1
1197257,1198332,0
60016947,60016920,0
80280129,80028066,0
80259134,80259176,1
80280139,80028078,0
11,175,1
80259175,80025962,0
20005770,20005451,1
80028041,80028067,1
972124,969504,0
60016953,60016915,0
80259112,80259013,1
80259129,80259182,1
80025913,80025967,1
80025997,80025938,0
66,232,1
50002090,50002645,1
200,232,1
58,253,0
20005462,20005456,1
43,248,1
124,115,0
80002601,80260001,1
20005480,20005473,1
80025931,80025957,1
50002019,50002059,0
20005691,20005693,1
50002399,50257283,1
60016953,60016945,0
79,63,1
786503,1072783,1
786503,1072783,1
80028025,80028072,1
972170,969296,0
905469,969346,0
80026081,80026023,0
58,125,1
969476,969271,1
74,69,1
80026058,80026075,1
60001699,60016915,1
20005522,20005483,1
1012902,1015897,0
60005707,60005706,0
1015453,1015894,1
971971,969293,1
20005771,20005406,1
80026053,80026081,1
80028032,80028088,1
60001694,60016921,1
972146,969274,0
785499,785812,1
